Date,State,electric_vehicles_sold,total_vehicles_sold,Population,EV_Stations,Petroleum_Consumption,Monthly Inflation Rate,State-wise GDP
2022-06-01,madhya pradesh,1476,95893,7081734.790901499,174.0,7681.582623875129,6.289988425925825,752.1524164458926
2022-06-01,maharashtra,8962,151312,10957396.910140377,660.0,19396.003722585054,6.289988425925825,1163.7872367809596
2022-06-01,manipur,13,4420,278483.68461887015,16.0,264.88606201513164,6.289988425925825,29.577805793568086
2022-06-01,meghalaya,3,2378,289307.1051345195,19.0,488.7948788364975,6.289988425925825,30.727363371679452
2022-06-01,mizoram,2,2123,106966.59734835454,,151.24076126977874,6.289988425925825,11.36094291160511
2022-06-01,nagaland,0,1329,192968.9117159468,6.0,192.9851670140019,6.289988425925825,20.49526528903055
2022-06-01,odisha,1725,44921,4092813.0876024,117.0,6243.216952953324,6.289988425925825,434.69846651933716
2022-06-01,puducherry,94,4139,121690.349581355,4.0,583.91355127278,6.289988425925825,12.924755472819667
2022-06-01,punjab,517,37644,2705172.5708618048,126.0,6575.143460278715,6.289988425925825,287.31689990579815
2022-06-01,rajasthan,3563,71840,6683998.464024619,254.0,10338.262004789622,6.289988425925825,709.9087645439445
2022-06-01,sikkim,0,875,59577.5669825384,1.0,133.64955755176854,6.289988425925825,6.3277448669012974
2022-06-01,tamil nadu,3948,131332,7034930.810293286,439.3636363636364,13332.63587353469,6.289988425925825,747.1813566486544
2022-06-01,tripura,21,3115,358245.46823870053,18.0,239.51964038939727,6.289988425925825,38.04932019802841
2022-06-01,uttar pradesh,1378,226231,19483327.027684063,406.0,18901.88213925125,6.289988425925825,2069.3279170953874
2022-06-01,uttarakhand,412,17080,983468.6425300856,48.0,1644.9866643699809,6.289988425925825,104.4543939894705
2022-06-01,west bengal,751,76285,8900166.945823526,189.0,8720.200006073164,6.289988425925825,945.2884459431796
2022-07-01,andaman & nicobar islands,0,512,37169.18861505511,3.0,198.1466403600632,6.175000000000001,3.982774192830713
2022-07-01,andhra pradesh,1984,49389,8251462.315616734,222.0,7684.654805430845,6.175000000000001,884.1654173328465
2022-07-01,arunachal pradesh,1,2128,135018.7848903839,9.0,314.0656365867506,6.175000000000001,14.46761019128007
2022-07-01,assam,131,33572,3044361.417116561,48.0,2972.0411816525907,6.175000000000001,326.21115869153607
2022-07-01,bihar,648,67988,10155578.387502942,83.0,5419.811821168352,6.175000000000001,1088.1963535419536
2022-07-01,chandigarh,79,4795,102922.5564012681,6.0,381.8673961000847,6.175000000000001,11.028416728179536
2022-07-01,chhattisgarh,1338,30860,2492091.661867671,46.0,3750.361477633898,6.175000000000001,267.03403347994896
2022-07-01,dnh and dd,9,1079,57265.91526781456,1.0,525.8253756681818,6.175000000000001,6.136190160607949
2022-07-01,delhi,3096,46710,1637785.6652743968,895.1818181818182,3655.100507304848,6.175000000000001,175.492947898273
2022-07-01,goa,686,4346,142335.5543027963,44.0,706.9722592478392,6.175000000000001,15.25162085916013
2022-07-01,gujarat,5900,108076,5896340.577149425,176.8181818181818,24625.54557912137,6.175000000000001,631.8080635556123
2022-07-01,haryana,845,48196,2473165.618320898,230.54545454545453,10248.341730952809,6.175000000000001,265.00605921903264
2022-07-01,himachal pradesh,98,8995,669728.2935494836,27.0,1980.154096472628,6.175000000000001,71.76310979995496
2022-07-01,jammu & kashmir,325,13294,1223461.4026808562,24.0,1545.7586456533986,6.175000000000001,131.09703714511807
2022-07-01,jharkhand,596,36309,3218207.85835548,60.0,3282.5721277743264,6.175000000000001,344.8392521603663
2022-07-01,karnataka,6047,96655,5960240.36335116,699.6363636363636,13169.340942516816,6.175000000000001,638.6550900550982
2022-07-01,kerala,2256,52684,3258986.6532139927,192.0,6168.23634917585,6.175000000000001,349.2088049493513
2022-07-01,ladakh,1,599,,,163.47746755951627,6.175000000000001,
2022-07-01,madhya pradesh,1767,93016,7085266.828203694,174.0,7755.409176074357,6.175000000000001,759.2045703483365
2022-07-01,maharashtra,9544,146995,10962861.94600578,660.0,19568.750211288567,6.175000000000001,1174.698863898054
2022-07-01,manipur,21,4878,278622.57922466507,16.0,270.3285314213635,6.175000000000001,29.85512623287275
2022-07-01,meghalaya,5,2416,289451.3979550355,19.0,496.874525355033,6.175000000000001,31.015462021335246
2022-07-01,mizoram,1,1746,107019.94727221904,,153.86526530217824,6.175000000000001,11.46746270219237
2022-07-01,nagaland,0,1096,193065.15556218915,6.0,194.100326702596,6.175000000000001,20.687428156461895
2022-07-01,odisha,1845,37885,4094854.390887987,117.0,6287.60371619088,6.175000000000001,438.7741836479694
2022-07-01,puducherry,76,3979,121751.04302254273,4.0,610.1663445693313,6.175000000000001,13.045937513524226
2022-07-01,punjab,610,36497,2706521.7841141047,126.0,6573.4349291080935,6.175000000000001,290.0107727866207
2022-07-01,rajasthan,4676,76569,6687332.129093957,254.0,10386.248852385328,6.175000000000001,716.564843491233
2022-07-01,sikkim,0,848,59607.281479786536,1.0,135.64503112048638,6.175000000000001,6.387073574329569
2022-07-01,tamil nadu,4356,121630,7038439.503964255,439.54545454545456,13465.114166623493,6.175000000000001,754.1869020739042
2022-07-01,tripura,2,3034,358424.14428270987,18.0,240.60682996858188,6.175000000000001,38.40606925055128
2022-07-01,uttar pradesh,1847,181102,19493044.397772685,406.0,18957.28385200092,6.175000000000001,2088.729860939345
2022-07-01,uttarakhand,438,16423,983959.1505812226,48.0,1657.9192549978784,6.175000000000001,105.4337546165107
2022-07-01,west bengal,782,70922,8904605.931831418,189.0,8739.798190903628,6.175000000000001,954.1514362856067
2022-08-01,andaman & nicobar islands,0,552,37187.71762234078,3.0,200.9318664889628,6.053067129629743,4.019483755134022
2022-08-01,andhra pradesh,1962,61856,8255575.70660159,222.0,7728.688296174886,6.053067129629743,892.3148438136241
2022-08-01,arunachal pradesh,0,2110,135086.092360419,9.0,318.0456783288462,6.053067129629743,14.60095936248159
2022-08-01,assam,212,34199,3045879.044941644,48.0,2988.354909194991,6.053067129629743,329.2178741803473
2022-08-01,bihar,864,69577,10160640.988892527,83.0,5438.793729302597,6.053067129629743,1098.2263501986786
2022-08-01,chandigarh,78,3799,102973.86375740037,6.0,385.9836090797052,6.053067129629743,11.13006656605353
2022-08-01,chhattisgarh,1395,27120,2493333.9807419823,46.0,3801.089203518932,6.053067129629743,269.4953084643008
2022-08-01,dnh and dd,7,1045,57294.462583501416,1.0,527.0692581940368,6.053067129629743,6.192747937699925
2022-08-01,delhi,3702,48184,1638602.108776528,1013.909090909091,3738.459277408644,6.053067129629743,177.11048105299207
2022-08-01,goa,347,6867,142406.50921521048,44.0,715.9158512960553,6.053067129629743,15.392196322153643
2022-08-01,gujarat,5289,98553,5899279.929381304,179.0909090909091,24760.49231985984,6.053067129629743,637.631491234384
2022-08-01,haryana,1078,51881,2474398.5024775886,230.72727272727272,10149.0169540223,6.053067129629743,267.44864219528245
2022-08-01,himachal pradesh,61,8798,670062.1561085812,27.0,1998.8491707304963,6.053067129629743,72.42455637531512
2022-08-01,jammu & kashmir,185,13430,1224071.3036792015,24.0,1561.0231497536197,6.053067129629743,132.305369483296
2022-08-01,jharkhand,576,29372,3219812.14941149,60.0,3294.8356640756783,6.053067129629743,348.01766434215523
2022-08-01,karnataka,7839,112535,5963211.569913151,700.1818181818181,13399.3514261864,6.053067129629743,644.5416273488534
2022-08-01,kerala,3411,72005,3260611.2726821955,192.0,6257.088431894958,6.053067129629743,352.4274916640609
2022-08-01,ladakh,9,491,,,165.0095397776194,6.053067129629743,
2022-08-01,madhya pradesh,2003,114118,7088798.86550589,174.0,7829.235728273585,6.053067129629743,766.202222268028
2022-08-01,maharashtra,10715,159059,10968326.98187119,660.0,19741.496699992083,6.053067129629743,1185.5261614158285
2022-08-01,manipur,8,4270,278761.47383046005,16.0,275.7710008275954,6.053067129629743,30.13030342431173
2022-08-01,meghalaya,2,2854,289595.6907755515,19.0,504.9541718735685,6.053067129629743,31.301334124626365
2022-08-01,mizoram,6,2470,107073.2971960836,,156.48976933457772,6.053067129629743,11.57315926346988
2022-08-01,nagaland,0,1398,193161.39940843155,6.0,195.2154863911901,6.053067129629743,20.878105909213208
2022-08-01,odisha,2050,36256,4096895.694173576,117.0,6331.990479428436,6.053067129629743,442.8184019369961
2022-08-01,puducherry,95,4568,121811.73646373044,4.0,636.4191378658826,6.053067129629743,13.166183008942939
2022-08-01,punjab,648,42504,2707870.9973664056,126.0,6571.726397937472,6.053067129629743,292.68382629575643
2022-08-01,rajasthan,4304,72769,6690665.794163298,254.0,10434.235699981034,6.053067129629743,723.1694814879975
2022-08-01,sikkim,0,815,59636.9959770347,1.0,137.64050468920422,6.053067129629743,6.445943764794982
2022-08-01,tamil nadu,5488,141256,7041948.197635225,439.7272727272728,13597.592459712296,6.053067129629743,761.138305726127
2022-08-01,tripura,14,3046,358602.82032671926,18.0,241.6940195477664,6.053067129629743,38.760061197801576
2022-08-01,uttar pradesh,1935,157481,19502761.76786131,406.0,19012.685564750576,6.053067129629743,2107.981858479894
2022-08-01,uttarakhand,528,16310,984449.65863236,48.0,1670.851845625776,6.053067129629743,106.40554633669753
2022-08-01,west bengal,773,71428,8909044.917839311,189.0,8759.396375734092,6.053067129629743,962.945929747016
2022-09-01,andaman & nicobar islands,0,612,37206.24662962645,3.0,203.7170926178624,5.925925925925808,4.055899811907349
2022-09-01,andhra pradesh,2300,60807,8259689.097586444,222.0,7772.721786918927,5.925925925925808,900.3991128371011
2022-09-01,arunachal pradesh,0,1999,135153.3998304541,9.0,322.02572007094176,5.925925925925808,14.733242361364232
2022-09-01,assam,213,40419,3047396.672766727,48.0,3004.6686367373904,5.925925925925808,332.20054994850585
2022-09-01,bihar,965,59679,10165703.59028211,83.0,5457.775637436843,5.925925925925808,1108.1761535951266
2022-09-01,chandigarh,96,4048,103025.17111353256,6.0,390.0998220593256,5.925925925925808,11.230903678641086
2022-09-01,chhattisgarh,1240,27443,2494576.299616293,46.0,3851.8169294039662,5.925925925925808,271.9369047117408
2022-09-01,dnh and dd,9,1019,57323.00989918826,1.0,528.3131407198919,5.925925925925808,6.24885351598324
2022-09-01,delhi,2772,39485,1639418.5522786586,1132.6363636363635,3821.81804751244,5.925925925925808,178.71508147585456
2022-09-01,goa,442,5765,142477.46412762464,44.0,724.8594433442713,5.925925925925808,15.53164783614914
2022-09-01,gujarat,5632,103022,5902219.281613183,181.3636363636364,24895.43906059831,5.925925925925808,643.4083586133339
2022-09-01,haryana,897,39972,2475631.386634279,230.9090909090909,10049.692177091792,5.925925925925808,269.8716958836305
2022-09-01,himachal pradesh,71,6916,670396.0186676787,27.0,2017.5442449883649,5.925925925925808,73.08071445864555
2022-09-01,jammu & kashmir,224,12752,1224681.2046775469,24.0,1576.2876538538403,5.925925925925808,133.50404079036764
2022-09-01,jharkhand,529,27941,3221416.4404675,60.0,3307.0992003770302,5.925925925925808,351.1706640293954
2022-09-01,karnataka,8109,113117,5966182.77647514,700.7272727272727,13629.361909855988,5.925925925925808,650.3810997597889
2022-09-01,kerala,3497,73428,3262235.892150398,192.0,6345.940514614067,5.925925925925808,355.62044387553004
2022-09-01,ladakh,0,219,,,166.54161199572252,5.925925925925808,
2022-09-01,madhya pradesh,1959,64325,7092330.902808085,174.0,7903.062280472814,5.925925925925808,773.1439255627167
2022-09-01,maharashtra,11669,156285,10973792.017736595,660.0,19914.2431886956,5.925925925925808,1196.2668909797283
2022-09-01,manipur,1,3293,278900.368436255,16.0,281.21347023382725,5.925925925925808,30.40328047980943
2022-09-01,meghalaya,3,2766,289739.9835960674,19.0,513.0338183921039,5.925925925925808,31.58492058249109
2022-09-01,mizoram,4,1947,107126.64711994807,,159.1142733669772,5.925925925925808,11.678010744520636
2022-09-01,nagaland,0,1369,193257.6432546739,6.0,196.33064607978423,5.925925925925808,21.067259127991193
2022-09-01,odisha,2237,42080,4098936.997459162,117.0,6376.377242665992,5.925925925925808,446.83028531495825
2022-09-01,puducherry,116,4630,121872.42990491811,4.0,662.6719311624338,5.925925925925808,13.285467100420922
2022-09-01,punjab,594,36375,2709220.210618705,126.0,6570.017866766851,5.925925925925808,295.33550782610394
2022-09-01,rajasthan,4827,66464,6693999.459232636,254.0,10482.222547576745,5.925925925925808,729.7213131407481
2022-09-01,sikkim,0,1024,59666.710474282845,1.0,139.63597825792203,5.925925925925808,6.504343267914411
2022-09-01,tamil nadu,5330,143024,7045456.8913061945,439.9090909090909,13730.0707528011,5.925925925925808,768.0341305240935
2022-09-01,tripura,17,4307,358781.4963707286,18.0,242.7812091269509,5.925925925925808,39.11122285813019
2022-09-01,uttar pradesh,1810,120070,19512479.13794993,406.0,19068.08727750024,5.925925925925808,2127.07992970297
2022-09-01,uttarakhand,415,12391,984940.1666834973,48.0,1683.784436253674,5.925925925925808,107.36956824907489
2022-09-01,west bengal,850,75728,8913483.903847203,189.0,8778.994560564553,5.925925925925808,971.6701082195676
2022-10-01,andaman & nicobar islands,0,553,37224.77563691212,3.0,206.50231874676203,5.7953125,4.092014774089901
2022-10-01,andhra pradesh,2625,82449,8263802.488571296,222.0,7816.755277662969,5.7953125,908.4165396517006
2022-10-01,arunachal pradesh,0,1591,135220.70730048916,9.0,326.00576181303734,5.7953125,14.86443162031607
2022-10-01,assam,205,45562,3048914.3005918106,48.0,3020.9823642797905,5.7953125,335.1585644101036
2022-10-01,bihar,1396,96783,10170766.191671692,83.0,5476.757545571088,5.7953125,1118.043690204684
2022-10-01,chandigarh,134,5525,103076.4784696648,6.0,394.2160350389461,5.7953125,11.330907051613769
2022-10-01,chhattisgarh,2522,65316,2495818.618490604,46.0,3902.544655289,5.7953125,274.35831339665754
2022-10-01,dnh and dd,7,1051,57351.55721487511,1.0,529.5570232457469,5.7953125,6.304495203125387
2022-10-01,delhi,4332,69315,1640234.9957807893,1251.3636363636365,3905.176817616236,5.7953125,180.30641477013455
2022-10-01,goa,744,8471,142548.4190400388,44.0,733.8030353924875,5.7953125,15.669946339625106
2022-10-01,gujarat,6824,146996,5905158.633845062,183.63636363636363,25030.38580133677,5.7953125,649.1374618005083
2022-10-01,haryana,1352,60396,2476864.270790969,231.0909090909091,9950.367400161284,5.7953125,272.27471532271153
2022-10-01,himachal pradesh,81,8995,670729.881226776,27.0,2036.2393192462328,5.7953125,73.7314473074204
2022-10-01,jammu & kashmir,266,13740,1225291.1056758922,24.0,1591.5521579540616,5.7953125,134.69280126472822
2022-10-01,jharkhand,971,56281,3223020.731523509,60.0,3319.362736678382,5.7953125,354.29759414088625
2022-10-01,karnataka,10269,143106,5969153.983037129,701.2727272727273,13859.37239352557,5.7953125,656.1722903491404
2022-10-01,kerala,4048,60878,3263860.5116186,192.0,6434.792597333176,5.7953125,358.78699617650204
2022-10-01,ladakh,0,291,,,168.07368421382566,5.7953125,
2022-10-01,madhya pradesh,3679,159262,7095862.94011028,174.0,7976.888832672042,5.7953125,780.0282335900978
2022-10-01,maharashtra,17173,241431,10979257.053602,660.0,20086.98967739912,5.7953125,1206.9188142351143
2022-10-01,manipur,4,3128,279039.26304204995,16.0,286.6559396400591,5.7953125,30.674000511288085
2022-10-01,meghalaya,6,2746,289884.2764165834,19.0,521.1134649106393,5.7953125,31.866162295865454
2022-10-01,mizoram,3,2000,107179.9970438126,,161.73877739937666,5.7953125,11.781995294426832
2022-10-01,nagaland,0,1064,193353.88710091627,6.0,197.4458057683784,5.7953125,21.254848393501092
2022-10-01,odisha,3738,79009,4100978.300744749,117.0,6420.764005903547,5.7953125,450.8089977103662
2022-10-01,puducherry,184,4318,121933.12334610584,4.0,688.9247244589851,5.7953125,13.403764929302355
2022-10-01,punjab,710,47817,2710569.4238710054,126.0,6568.30933559623,5.7953125,297.96526477054107
2022-10-01,rajasthan,9659,156263,6697333.124301975,254.0,10530.20939517245,5.7953125,736.2189730559438
2022-10-01,sikkim,0,711,59696.424971530985,1.0,141.63145182663987,5.7953125,6.562259913304277
2022-10-01,tamil nadu,5714,129932,7048965.584977163,440.09090909090907,13862.549045889904,5.7953125,774.87293938652
2022-10-01,tripura,13,3847,358960.17241473787,18.0,243.8683987061354,5.7953125,39.45948104988529
2022-10-01,uttar pradesh,3024,300687,19522196.508038547,406.0,19123.4889902499,5.7953125,2146.020094594361
2022-10-01,uttarakhand,847,24695,985430.6747346343,48.0,1696.7170268815717,5.7953125,108.32561945267912
2022-10-01,west bengal,632,57159,8917922.889855096,189.0,8798.592745395017,5.7953125,980.3221535953542
2022-11-01,andaman & nicobar islands,7,564,37243.30464419779,3.0,209.28754487566164,5.662962962963084,4.127821052621184
2022-11-01,andhra pradesh,2837,75967,8267915.87955615,222.0,7860.78876840701,5.662962962963084,916.3654395059115
2022-11-01,arunachal pradesh,0,2222,135288.01477052423,9.0,329.9858035551329,5.662962962963084,14.99449957172629
2022-11-01,assam,186,40218,3050431.9284168934,48.0,3037.29609182219,5.662962962963084,338.0912959792563
2022-11-01,bihar,1259,117054,10175828.793061277,83.0,5495.739453705333,5.662962962963084,1127.8268865008206
2022-11-01,chandigarh,224,4006,103127.78582579704,6.0,398.3322480185666,5.662962962963084,11.43005567064396
2022-11-01,chhattisgarh,2758,46421,2497060.937364915,46.0,3953.272381174034,5.662962962963084,276.75902569345965
2022-11-01,dnh and dd,16,1745,57380.10453056194,1.0,530.800905771602,5.662962962963084,6.359661306794314
2022-11-01,delhi,4352,57638,1641051.43928292,1370.090909090909,3988.535587720032,5.662962962963084,181.88414653911923
2022-11-01,goa,613,7082,142619.37395245294,44.0,742.7466274407035,5.662962962963084,15.807062771061169
2022-11-01,gujarat,8696,202040,5908097.986076941,185.9090909090909,25165.332542075244,5.662962962963084,654.8175969040008
2022-11-01,haryana,1502,79671,2478097.1549476595,231.27272727272728,9851.042623230776,5.662962962963084,274.6571955511801
2022-11-01,himachal pradesh,136,14316,671063.7437858734,27.0,2054.934393504101,5.662962962963084,74.37661817911919
2022-11-01,jammu & kashmir,194,8758,1225901.0066742375,24.0,1606.8166620542825,5.662962962963084,135.87140110478282
2022-11-01,jharkhand,968,44905,3224625.0225795186,60.0,3331.626272979734,5.662962962963084,357.39779759545297
2022-11-01,karnataka,10415,133313,5972125.189599117,701.8181818181819,14089.382877195156,5.662962962963084,661.913982178192
2022-11-01,kerala,4023,55828,3265485.131086802,192.0,6523.6446800522845,5.662962962963084,361.9264831597461
2022-11-01,ladakh,0,267,,,169.60575643192877,5.662962962963084,
2022-11-01,madhya pradesh,3480,140860,7099394.977412475,174.0,8050.71538487127,5.662962962963084,786.853699707923
2022-11-01,maharashtra,14862,240203,10984722.089467408,660.0,20259.73616610264,5.662962962963084,1217.4796928274352
2022-11-01,manipur,2,7098,279178.15764784487,16.0,292.098409046291,5.662962962963084,30.942406630672174
2022-11-01,meghalaya,3,2596,290028.5692370993,19.0,529.1931114291748,5.662962962963084,32.1450001656878
2022-11-01,mizoram,8,1920,107233.34696767712,,164.36328143177613,5.662962962963084,11.885091062271492
2022-11-01,nagaland,0,1171,193450.1309471586,6.0,198.56096545697247,5.662962962963084,21.44083428644966
2022-11-01,odisha,3050,44426,4103019.604030336,117.0,6465.150769141103,5.662962962963084,454.75370305176256
2022-11-01,puducherry,162,3784,121993.81678729354,4.0,715.1775177555364,5.662962962963084,13.52105163693238
2022-11-01,punjab,1042,55748,2711918.6371233054,126.0,6566.600804425609,5.662962962963084,300.5725445219672
2022-11-01,rajasthan,7419,173715,6700666.7893713135,254.0,10578.196242768156,5.662962962963084,742.6610958400968
2022-11-01,sikkim,0,842,59726.13946877913,1.0,143.6269253953577,5.662962962963084,6.619681530581477
2022-11-01,tamil nadu,7569,140289,7052474.278648132,440.27272727272725,13995.027338978707,5.662962962963084,781.65329523218
2022-11-01,tripura,12,3837,359138.84845874715,18.0,244.95558828531992,5.662962962963084,39.80476259141791
2022-11-01,uttar pradesh,2757,311055,19531913.878127165,406.0,19178.890702999564,5.662962962963084,2164.7983731400104
2022-11-01,uttarakhand,870,30236,985921.1827857714,48.0,1709.6496175094694,5.662962962963084,109.27349904655448
2022-11-01,west bengal,1330,110981,8922361.875862986,189.0,8818.190930225479,5.662962962963084,988.9002477665384
2022-12-01,andaman & nicobar islands,13,626,37261.83365148346,3.0,212.07277100456128,5.530613425925807,4.163311058440689
2022-12-01,andhra pradesh,2838,54096,8272029.270541005,222.0,7904.822259151051,5.530613425925807,924.2441276482203
2022-12-01,arunachal pradesh,1,1790,135355.32224055936,9.0,333.9658452972285,5.530613425925807,15.123418647984025
2022-12-01,assam,254,43178,3051949.556241977,48.0,3053.6098193645903,5.530613425925807,340.9981230700792
2022-12-01,bihar,992,65184,10180891.394450858,83.0,5514.721361839578,5.530613425925807,1137.5236689570008
2022-12-01,chandigarh,169,3715,103179.0931819293,6.0,402.44846099818704,5.530613425925807,11.528328521404012
2022-12-01,chhattisgarh,1923,30246,2498303.256239226,46.0,4004.000107059068,5.530613425925807,279.1385327765549
2022-12-01,dnh and dd,21,1477,57408.6518462488,1.0,532.044788297457,5.530613425925807,6.414340134657965
2022-12-01,delhi,4617,37265,1641867.8827850511,1488.818181818182,4071.894357823828,5.530613425925807,183.4479423860953
2022-12-01,goa,558,6727,142690.3288648671,44.0,751.6902194889195,5.530613425925807,15.942968068936915
2022-12-01,gujarat,8166,134752,5911037.338308821,188.1818181818182,25300.27928281371,5.530613425925807,660.4475600319038
2022-12-01,haryana,1062,55794,2479330.03910435,231.45454545454547,9751.71784630027,5.530613425925807,277.01863160769005
2022-12-01,himachal pradesh,107,10777,671397.6063449711,27.0,2073.6294677619694,5.530613425925807,75.01609033122135
2022-12-01,jammu & kashmir,154,9247,1226510.9076725831,24.0,1622.0811661545035,5.530613425925807,137.0395905089362
2022-12-01,jharkhand,675,31109,3226229.313635529,60.0,3343.889809281086,5.530613425925807,360.4706173119199
2022-12-01,karnataka,8188,97252,5975096.396161109,702.3636363636364,14319.39336086474,5.530613425925807,667.6049583082256
2022-12-01,kerala,4410,57046,3267109.750555005,192.0,6612.496762771392,5.530613425925807,365.0382394180307
2022-12-01,ladakh,0,160,,,171.1378286500319,5.530613425925807,
2022-12-01,madhya pradesh,2363,76104,7102927.014714671,174.0,8124.541937070498,5.530613425925807,793.6188772739422
2022-12-01,maharashtra,13963,168956,10990187.125332816,660.0,20432.48265480615,5.530613425925807,1227.9472884021366
2022-12-01,manipur,63,5628,279317.05225363985,16.0,297.54087845252286,5.530613425925807,31.208441949886115
2022-12-01,meghalaya,1,2330,290172.86205761536,19.0,537.2727579477103,5.530613425925807,32.4213750928964
2022-12-01,mizoram,11,2237,107286.69689154164,,166.9877854641756,5.530613425925807,11.987276197137628
2022-12-01,nagaland,0,859,193546.37479340105,6.0,199.67612514556657,5.530613425925807,21.62517738754364
2022-12-01,odisha,2421,44833,4105060.907315924,117.0,6509.537532378658,5.530613425925807,458.663565267689
2022-12-01,puducherry,181,3086,122054.51022848127,4.0,741.4303110520877,5.530613425925807,13.637302364656119
2022-12-01,punjab,636,49077,2713267.8503756057,126.0,6564.892273254987,5.530613425925807,303.15679447328097
2022-12-01,rajasthan,5170,69742,6704000.454440653,254.0,10626.183090363864,5.530613425925807,749.0463160997177
2022-12-01,sikkim,0,562,59755.853966027295,1.0,145.62239896407553,5.530613425925807,6.67659594936289
2022-12-01,tamil nadu,5397,98049,7055982.972319102,440.45454545454544,14127.505632067512,5.530613425925807,788.3737609798437
2022-12-01,tripura,57,3778,359317.52450275654,18.0,246.0427778645044,5.530613425925807,40.14699430107898
2022-12-01,uttar pradesh,2347,161977,19541631.248215787,406.0,19234.292415749227,5.530613425925807,2183.410785325856
2022-12-01,uttarakhand,605,14508,986411.6908369088,48.0,1722.5822081373672,5.530613425925807,110.21300612974488
2022-12-01,west bengal,1112,77065,8926800.86187088,189.0,8837.789115055943,5.530613425925807,997.4025726252819
2023-01-01,andaman & nicobar islands,0,526,37357.55425839038,3.0,214.8579971334609,5.4,4.1984772024876325
2023-01-01,andhra pradesh,2801,60312,8293278.994039152,222.0,7948.855749895092,5.4,932.050919327051
2023-01-01,arunachal pradesh,0,1684,135703.03174176454,9.0,337.945887039324,5.4,15.251161281477385
2023-01-01,assam,147,49137,3059789.601541549,48.0,3069.9235469069904,5.4,343.87842409666416
2023-01-01,bihar,1006,70594,10207044.726362675,83.0,5533.703269973823,5.4,1147.131964046614
2023-01-01,chandigarh,222,4477,103444.1463060416,6.0,406.5646739778075,5.4,11.62570458956549
2023-01-01,chhattisgarh,1979,39880,2504721.0591353867,46.0,4054.727832944102,5.4,281.49632582033223
2023-01-01,dnh and dd,10,1058,57556.126902034535,1.0,533.2886708233119,5.4,6.4685199943838345
2023-01-01,delhi,3616,53966,1646085.619133485,1607.5454545454545,4155.253127927624,5.4,184.99746791433697
2023-01-01,goa,706,6345,143056.88100522722,44.0,760.6338115371356,5.4,16.077633171730856
2023-01-01,gujarat,6085,96756,5926221.9931157855,190.45454545454547,25435.22602355217,5.4,666.0261472922637
2023-01-01,haryana,847,55154,2485699.102373897,231.63636363636363,9652.393069369762,5.4,279.3585185308766
2023-01-01,himachal pradesh,83,8613,673122.3359156168,27.0,2092.3245420198373,5.4,75.64972702120106
2023-01-01,jammu & kashmir,119,8179,1229661.6481744722,24.0,1637.3456702547244,5.4,138.19711967558376
2023-01-01,jharkhand,696,32283,3234517.0600414234,60.0,3356.153345582438,5.4,363.5153962090868
2023-01-01,karnataka,10556,120909,5990445.610016695,702.9090909090909,14549.403844534325,5.4,673.2440018004776
2023-01-01,kerala,5011,60377,3275502.513269788,192.0,6701.348845490501,5.4,368.1215995440994
2023-01-01,ladakh,1,112,,,172.66990086813504,5.4,
2023-01-01,madhya pradesh,2512,98257,7121173.472766715,174.0,8198.368489269727,5.4,800.3223196458513
2023-01-01,maharashtra,14629,192628,11018419.428431394,660.0,20605.229143509663,5.4,1238.3193626045806
2023-01-01,manipur,10,4050,280034.5799526587,16.0,302.9833478587547,5.4,31.472049580852186
2023-01-01,meghalaya,5,2643,290918.27686258336,19.0,545.3524044662457,5.4,32.69522797842731
2023-01-01,mizoram,10,2075,107562.3018935807,,169.6122894965751,5.4,12.088528848107437
2023-01-01,nagaland,0,977,194043.56923190173,6.0,200.79128483416068,5.4,21.807838277488255
2023-01-01,odisha,2584,54251,4115606.253127764,117.0,6553.924295616214,5.4,462.537748286656
2023-01-01,puducherry,200,5399,122368.05174401886,4.0,767.6831043486391,5.4,13.752492253817755
2023-01-01,punjab,590,44725,2720237.8682166,126.0,6563.183742084366,5.4,305.7174620173607
2023-01-01,rajasthan,4779,80983,6721222.124157859,254.0,10674.16993795957,5.4,755.3732684412659
2023-01-01,sikkim,0,890,59909.358666342574,1.0,147.61787253279337,5.4,6.732990999264943
2023-01-01,tamil nadu,5707,160199,7074108.837480554,440.6363636363636,14259.983925156315,5.4,795.0328995482291
2023-01-01,tripura,8,3165,360240.56258615816,18.0,247.1299674436889,5.4,40.4861029972167
2023-01-01,uttar pradesh,1978,213160,19591831.053746723,406.0,19289.69412849889,5.4,2201.853351137688
2023-01-01,uttarakhand,463,17902,988945.6489504604,48.0,1735.514798765265,5.4,111.14393980128678
2023-01-01,west bengal,756,61572,8949732.604957586,189.0,8857.387299886406,5.4,1005.8273100636776
2023-02-01,andaman & nicobar islands,0,494,37376.23303551957,3.0,217.6432232623605,5.27285879629641,4.23331189570151
2023-02-01,andhra pradesh,3023,58438,8297425.633536171,222.0,7992.889240639134,5.27285879629641,939.7841297908909
2023-02-01,arunachal pradesh,0,1656,135770.8832576354,9.0,341.9259287814196,5.27285879629641,15.37769990459551
2023-02-01,assam,203,43824,3061319.49634232,48.0,3086.23727444939,5.27285879629641,346.73157747312683
2023-02-01,bihar,957,84043,10212148.248725858,83.0,5552.685178108069,5.27285879629641,1156.649698243127
2023-02-01,chandigarh,275,3016,103495.86837919464,6.0,410.680886957428,5.27285879629641,11.722162860800772
