State,Date,Population,Monthly Inflation Rate,State-wise GDP,total_vehicles_sold,EV_Stations,Petroleum_Consumption,Predicted_EV_Sales
madhya pradesh,2025-12-01,7290547.700311158,4.099315200617284,1021.4956248255212,107519.16323209708,384.5483142089845,8344.512,3803.1695903788204
madhya pradesh,2026-01-01,7313594.914576068,4.1,1028.70723849531,110411.99388479936,386.2283142089844,8344.527,3793.7909269911593
madhya pradesh,2026-02-01,7317251.712033357,4.102073688271601,1036.0363104621972,109110.7504891686,387.90831420898434,8344.518,3793.7909269911593
madhya pradesh,2026-03-01,7320908.509490645,4.105478395061731,1043.4883501026704,112001.66112778382,389.5883142089844,8344.513,3777.776602925995
madhya pradesh,2026-04-01,7324565.306947933,4.110156249999999,1051.0688667931568,106150.86793452891,391.26831420898446,8344.513,3803.5402511371544
madhya pradesh,2026-05-01,7328222.104405221,4.116049382716042,1058.7833699101434,110445.65037623222,392.9483142089844,8344.518,3793.7909269911593
madhya pradesh,2026-06-01,7331878.901862509,4.1230999228395095,1066.6373688301192,108816.76908056242,394.6283142089844,8344.526,3793.7909269911593
madhya pradesh,2026-07-01,7335535.699319797,4.131249999999996,1074.6363729295088,107510.99782073578,396.3083142089844,8344.534,3803.1695903788204
madhya pradesh,2026-08-01,7339192.496777086,4.140441743827147,1082.7858915848003,108150.02478038608,397.9883142089844,8344.545,3801.4134642079916
madhya pradesh,2026-09-01,7342849.294234373,4.150617283950622,1091.0914341724852,105603.85785003028,399.6683142089844,8344.556,3803.5402511371544
madhya pradesh,2026-10-01,7346506.091691661,4.161718749999995,1099.5585100689848,112572.29917909153,401.3483142089844,8344.565,3774.196796582278
madhya pradesh,2026-11-01,7350162.889148948,4.173688271604919,1108.1926286507878,125667.26296448664,403.0283142089844,8344.572,3757.1663072253236
madhya pradesh,2026-12-01,7353819.686606238,4.186467978395065,1116.9992992943864,107508.71913205914,404.70831420898446,8344.579,3803.1695903788204
maharashtra,2025-01-01,11218784.756796245,4.200000000000001,1467.3504088717552,216515.69387420936,3190.427603721619,21043.848,16615.7558927481
maharashtra,2025-02-01,11224394.149174638,4.181587577160511,1477.072238678363,194287.0923918271,3266.15853214264,21054.996,16504.14694347138
maharashtra,2025-03-01,11230003.541553035,4.165200617283937,1486.882039092287,208937.3229482016,3285.47341823578,21064.412,16448.619586464014
maharashtra,2025-04-01,11235612.933931436,4.150781250000001,1496.7883346383908,190943.34871599675,3309.71341823578,21072.871,16400.858054803335
maharashtra,2025-05-01,11241222.326309834,4.138271604938283,1506.799649841617,182321.3907162198,3333.95341823578,21082.836,15259.510109461657
maharashtra,2025-06-01,11246831.718688233,4.127613811728387,1516.9245092269118,177830.25442828212,3358.19341823578,21092.053,13762.779947091049
maharashtra,2025-07-01,11252441.111066628,4.11875,1527.1714373191353,179905.5692942894,3382.43341823578,21103.775,14147.908055804506
maharashtra,2025-08-01,11258050.50344503,4.111622299382723,1537.548958643233,181088.90871074545,3406.67341823578,21112.092,15219.515971577539
maharashtra,2025-09-01,11263659.895823428,4.1061728395061685,1548.0655977241506,177692.50360894104,3430.91341823578,21118.945,13762.779947091049
maharashtra,2025-10-01,11269269.288201824,4.10234375,1558.729879086746,202193.74447639665,3455.15341823578,21124.041,16411.41384589419
maharashtra,2025-11-01,11274878.680580225,4.100077160493829,1569.5503272559663,227771.03802258344,3479.39341823578,21131.686,16585.330434702028
maharashtra,2025-12-01,11280488.07295862,4.099315200617284,1580.5354667567583,183696.3597214344,3503.63341823578,21135.451,15282.931805278315
maharashtra,2026-01-01,11316148.469998363,4.1,1591.6938221139794,188373.62299645253,3527.87341823578,21135.564,16293.012252000492
maharashtra,2026-02-01,11321806.544233363,4.102073688271601,1603.0339178525749,171130.92925009172,3552.11341823578,21138.17,13525.943826828476
maharashtra,2026-03-01,11327464.61846836,4.105478395061731,1614.5642784974934,180135.2199752978,3576.35341823578,21140.521,14147.908055804506
maharashtra,2026-04-01,11333122.692703364,4.110156249999999,1626.2934285735917,166019.68258591747,3600.59341823578,21142.414,13623.939632192414
maharashtra,2026-05-01,11338780.76693836,4.116049382716042,1638.2298926058145,158615.08391289494,3624.8334182357794,21144.016,15949.082520820255
maharashtra,2026-06-01,11344438.841173358,4.1230999228395095,1650.3821951191126,154197.58257229137,3649.07341823578,21145.123,15516.047937418896
maharashtra,2026-07-01,11350096.915408356,4.131249999999996,1662.758860638338,154494.29876370277,3673.31341823578,21145.746,15516.047937418896
maharashtra,2026-08-01,11355754.989643358,4.140441743827147,1675.3684136884403,154207.26104688947,3697.55341823578,21146.324,15516.047937418896
maharashtra,2026-09-01,11361413.063878356,4.150617283950622,1688.2193787943716,150715.9121428742,3721.79341823578,21146.924,15079.588993661058
maharashtra,2026-10-01,11367071.138113355,4.161718749999995,1701.3202804809796,167078.53666095372,3746.03341823578,21147.355,13623.939632192414
maharashtra,2026-11-01,11372729.212348351,4.173688271604919,1714.6796432732128,184248.78099525184,3770.27341823578,21147.477,15282.931805278315
maharashtra,2026-12-01,11378387.286583357,4.186467978395065,1728.3059916960276,152004.99649287545,3794.51341823578,21147.744,15207.990603081558
manipur,2025-01-01,285126.8911439486,4.200000000000001,37.2929037654416,1458.670469527867,17.00761914253235,312.65,10.305694743480181
manipur,2025-02-01,285269.4545895205,4.181587577160511,37.53998534950617,1730.6312592046909,17.019867181777954,312.49164,10.325357874561835
manipur,2025-03-01,285412.0180350925,4.165200617283937,37.789302718133854,1184.0100746278388,17.030352354049683,312.3066,9.713682791320757
manipur,2025-04-01,285554.5814806645,4.150781250000001,38.041072523246,440.6390098104503,17.03635001182556,312.136,4.5423260766886
manipur,2025-05-01,285697.1449262365,4.138271604938283,38.29551141676598,1950.841119087092,17.05635001182556,311.98184,10.378266542713188
manipur,2025-06-01,285839.7083718084,4.127613811728387,38.55283605061724,2222.5445483900944,17.07635001182556,311.80252,10.378266542713188
manipur,2025-07-01,285982.2718173804,4.11875,38.81326307672106,1968.5722972861472,17.09635001182556,311.68893,10.378266542713188
manipur,2025-08-01,286124.83526295243,4.111622299382723,39.07700914700086,1660.1693507531772,17.11635001182556,311.51883,10.325357874561835
manipur,2025-09-01,286267.3987085244,4.1061728395061685,39.3442909133801,962.62459635915,17.136350011825563,311.46567,8.747042264137724
manipur,2025-10-01,286409.9621540963,4.10234375,39.61532502777997,1083.3185505873903,17.156350011825563,311.41614,9.604021895459038
manipur,2025-11-01,286552.52559966827,4.100077160493829,39.890328142123984,1778.0369479559313,17.176350011825562,311.38187,10.325357874561835
manipur,2025-12-01,286695.0890452403,4.099315200617284,40.16951690833559,1224.7263362427084,17.19635001182556,311.37762,9.713682791320757
manipur,2026-01-01,287601.40272941545,4.1,40.45310797833597,867.0003433266218,17.21635001182556,311.41418,7.581384776742176
manipur,2026-02-01,287745.2034307801,4.102073688271601,40.741318004048566,488.1133989683002,17.23635001182556,311.42242,4.5423260766886
manipur,2026-03-01,287889.00413214485,4.105478395061731,41.03436363739693,930.7943819691802,17.25635001182556,311.43442,8.56067534696294
manipur,2026-04-01,288032.80483350955,4.110156249999999,41.332461530302176,1574.498783227927,17.276350011825564,311.45886,10.305694743480181
manipur,2026-05-01,288176.6055348743,4.116049382716042,41.635828334687794,25.33287187575911,17.296350011825563,311.48444,4.5423260766886
manipur,2026-06-01,288320.4062362389,4.1230999228395095,41.944680702477314,385.36665694959663,17.316350011825563,311.51303,4.5423260766886
manipur,2026-07-01,288464.20693760365,4.131249999999996,42.25923528559181,216.8851409759427,17.336350011825562,311.5393,4.5423260766886
manipur,2026-08-01,288608.0076389684,4.140441743827147,42.57970873595481,9.826454363045002,17.356350011825562,311.56732,4.5423260766886
manipur,2026-09-01,288751.8083403331,4.150617283950622,42.90631770548995,628.4796596352511,17.37635001182556,311.58618,4.6569080885822
manipur,2026-10-01,288895.6090416978,4.161718749999995,43.23927884611813,434.4687057568264,17.39635001182556,311.60345,4.5423260766886
manipur,2026-11-01,289039.40974306245,4.173688271604919,43.5788088097629,328.7542322745392,17.41635001182556,311.6184,4.5423260766886
manipur,2026-12-01,289183.21044442727,4.186467978395065,43.92512424834798,156.25669937987493,17.43635001182556,311.62927,4.5423260766886
meghalaya,2025-01-01,296208.5035098373,4.200000000000001,38.74231284035896,2899.0466433508177,21.132211089134216,566.034,10.650838187422119
meghalaya,2025-02-01,296356.60776159225,4.181587577160511,38.99899738514875,2794.428905041094,21.2712596654892,566.58887,7.148065864553854
meghalaya,2025-03-01,296504.71201334713,4.165200617283937,39.258004609489895,2924.3168404445914,21.40427327156067,567.0834,15.537723391233119
meghalaya,2025-04-01,296652.8162651021,4.150781250000001,39.51955958559905,2924.959730118198,21.534464120864868,567.63806,15.537723391233119
meghalaya,2025-05-01,296800.920516857,4.138271604938283,39.78388738569491,2673.670412315397,21.643784165382385,568.04236,7.177857397093
meghalaya,2025-06-01,296949.02476861194,4.127613811728387,40.05121308199627,2752.4072185860564,21.743122458457947,568.5765,7.186216584664998
meghalaya,2025-07-01,297097.1290203668,4.11875,40.32176174671967,2902.289927190416,21.83521842956543,569.0218,12.085558254402143
meghalaya,2025-08-01,297245.2332721217,4.111622299382723,40.59575845208386,2912.769704126257,21.916933178901672,569.56177,14.66387027745433
meghalaya,2025-09-01,297393.3375238767,4.1061728395061685,40.87342827030768,2943.52166195226,21.982410192489624,569.91,15.75680065875779
meghalaya,2025-10-01,297541.4417756316,4.10234375,41.15499627360757,2910.5966692657216,22.033143997192383,570.38477,12.721358479210409
meghalaya,2025-11-01,297689.5460273865,4.100077160493829,41.44068753420233,2987.926105773688,22.07392430305481,570.6901,15.954960689803585
meghalaya,2025-12-01,297837.65027914144,4.099315200617284,41.73072712431082,2799.9205197469623,22.104109525680546,570.8626,7.148065864553854
meghalaya,2026-01-01,298779.1883396973,4.1,42.02534011614944,2837.245486460461,22.121925830841064,570.90204,10.288122327307777
meghalaya,2026-02-01,298928.5779338672,4.102073688271601,42.32475158193701,2874.5422871053534,22.12840962409973,571.051,10.362493416727608
meghalaya,2026-03-01,299077.96752803697,4.105478395061731,42.62918659389239,2777.001245049579,22.158409624099733,571.1921,7.148065864553854
meghalaya,2026-04-01,299227.3571222069,4.110156249999999,42.93887022423199,2753.954583820924,22.18840962409973,571.30054,7.186216584664998
meghalaya,2026-05-01,299376.74671637674,4.116049382716042,43.25402754517461,2876.0062453932096,22.21840962409973,571.4034,10.362493416727608
meghalaya,2026-06-01,299526.1363105466,4.1230999228395095,43.57488362893916,2808.24778022186,22.24840962409973,571.4689,7.920613466835481
meghalaya,2026-07-01,299675.5259047164,4.131249999999996,43.90166354774192,2699.6600994250075,22.278409624099734,571.52454,7.171228413610568
meghalaya,2026-08-01,299824.9154988863,4.140441743827147,44.2345923738018,2671.410163888598,22.30840962409973,571.5594,7.173153504519911
meghalaya,2026-09-01,299974.3050930561,4.150617283950622,44.57389517933776,2631.6068812993053,22.33840962409973,571.58875,6.8331847811660875
meghalaya,2026-10-01,300123.6946872259,4.161718749999995,44.919797036566,2628.561081500414,22.368409624099733,571.60333,6.8331847811660875
meghalaya,2026-11-01,300273.0842813958,4.173688271604919,45.272523017705375,2562.177420598863,22.39840962409973,571.6228,5.830404233652962
meghalaya,2026-12-01,300422.4738755657,4.186467978395065,45.632298194974936,2648.601149949653,22.42840962409973,571.6448,6.8331847811660875
mizoram,2025-01-01,109518.27716558528,4.200000000000001,14.324340136796016,2410.829695751189,13.591784954071043,176.5042,27.29560300813844
mizoram,2025-02-01,109573.03630416808,4.181587577160511,14.419245072972084,2401.6734447588788,13.669504165649414,176.69183,27.29560300813844
mizoram,2025-03-01,109627.79544275084,4.165200617283937,14.515008782140349,2392.555048718924,13.738784551620483,176.88065,27.29560300813844
mizoram,2025-04-01,109682.55458133366,4.150781250000001,14.611714481092736,2383.5125530815644,13.79665732383728,177.09586,26.827388209607378
mizoram,2025-05-01,109737.31371991646,4.138271604938283,14.70944538662195,2374.404233666964,13.83906388282776,177.2456,26.827388209607378
mizoram,2025-06-01,109792.07285849925,4.127613811728387,14.808284715520696,2365.4354481380183,13.859196186065674,177.41269,26.827388209607378
mizoram,2025-07-01,109846.83199708204,4.11875,14.908315684580884,2356.4904550963847,13.86108922958374,177.54115,26.827388209607378
mizoram,2025-08-01,109901.59113566484,4.111622299382723,15.009621510595217,2347.531089827044,13.88108922958374,177.69762,22.657474039432653
mizoram,2025-09-01,109956.35027424764,4.1061728395061685,15.112285410356431,2338.649781210642,13.90108922958374,177.82439,22.657474039432653
mizoram,2025-10-01,110011.1094128304,4.10234375,15.216390600656384,2329.8099560946503,13.92108922958374,177.94528,22.657474039432653
mizoram,2025-11-01,110065.8685514132,4.100077160493829,15.32202029828782,2320.97920406952,13.94108922958374,178.00372,22.657474039432653
mizoram,2025-12-01,110120.627689996,4.099315200617284,15.429257720043465,2312.16459099381,13.96108922958374,178.01756,22.657474039432653
mizoram,2026-01-01,110468.7460763896,4.1,15.538186082715177,2303.3807041358355,13.98108922958374,178.08362,22.657474039432653
mizoram,2026-02-01,110523.9804494278,4.102073688271601,15.648888603095688,2294.656492435002,14.00108922958374,178.12291,22.59712691971228
mizoram,2026-03-01,110579.214822466,4.105478395061731,15.761448497977746,2285.962244569225,14.02108922958374,178.15625,22.59712691971228
mizoram,2026-04-01,110634.4491955042,4.110156249999999,15.875948984153183,2277.259660717906,14.04108922958374,178.18596,22.700646058388937
mizoram,2026-05-01,110689.6835685424,4.116049382716042,15.992473278414744,2268.6901982098484,14.06108922958374,178.20898,22.464194941936725
mizoram,2026-06-01,110744.91794158058,4.1230999228395095,16.11110459755519,2260.048259483096,14.08108922958374,178.22775,22.464194941936725
mizoram,2026-07-01,110800.15231461875,4.131249999999996,16.23192615836632,2251.449322969956,14.10108922958374,178.24004,22.464194941936725
mizoram,2026-08-01,110855.38668765698,4.140441743827147,16.355021177640907,2242.93129719079,14.12108922958374,178.25047,22.464194941936725
mizoram,2026-09-01,110910.62106069518,4.150617283950622,16.48047287217173,2234.401507806482,14.14108922958374,178.2588,23.389920360759504
mizoram,2026-10-01,110965.85543373336,4.161718749999995,16.608364458750557,2225.896273812155,14.16108922958374,178.26828,23.389920360759504
mizoram,2026-11-01,111021.08980677156,4.173688271604919,16.73877915417014,2217.4477527251534,14.18108922958374,178.27576,23.389920360759504
mizoram,2026-12-01,111076.32417980976,4.186467978395065,16.871800175223292,2209.0486296996105,14.20108922958374,178.28003,23.238783623505846
nagaland,2025-01-01,197572.17001886343,4.200000000000001,25.84126629965297,1156.449347540556,6.002878904342651,204.49675,0.4236540458164726
nagaland,2025-02-01,197670.9561038729,4.181587577160511,26.012475842672508,1162.630705918367,6.004035472869873,204.60153,0.42673322472709724
nagaland,2025-03-01,197769.74218888232,4.165200617283937,26.18523462156403,1196.2469691301144,6.004911422729492,204.81139,0.4745061698774225
nagaland,2025-04-01,197868.52827389177,4.150781250000001,26.359692760330464,1185.2385656057295,6.006222128868103,204.9851,0.4745061698774225
nagaland,2025-05-01,197967.3143589012,4.138271604938283,26.536000382976145,1131.831918429482,6.006662607192993,205.17355,0.4226675859489557
nagaland,2025-06-01,198066.10044391063,4.127613811728387,26.714307613505422,1096.578528318974,6.007181406021118,205.321,0.4222293787724036
nagaland,2025-07-01,198164.8865289201,4.11875,26.894764575921204,1218.4860566662496,6.007358908653259,205.51314,0.48110844295783445
nagaland,2025-08-01,198263.6726139295,4.111622299382723,27.077521394227823,1178.9077437976357,6.017358908653259,205.67598,0.4326460955958279
nagaland,2025-09-01,198362.4586989389,4.1061728395061685,27.262728192429684,1161.7693914424087,6.027358908653259,205.93282,0.42673322472709724
nagaland,2025-10-01,198461.24478394835,4.10234375,27.45053509452961,1184.1768714065718,6.03735890865326,206.10567,0.4745061698774225
nagaland,2025-11-01,198560.0308689577,4.100077160493829,27.64109222453197,1204.0835093422909,6.047358908653259,206.24397,0.4745061698774225
nagaland,2025-12-01,198658.81695396724,4.099315200617284,27.834549706441216,1159.005119489093,6.057358908653259,206.35542,0.42673322472709724
nagaland,2026-01-01,199286.82633106195,4.1,28.031057664260096,1180.278117170455,6.06735890865326,206.4329,0.4466699474454724
nagaland,2026-02-01,199386.4697442275,4.102073688271601,28.23076622199304,1174.9986966892438,6.07735890865326,206.53413,0.42673322472709724
nagaland,2026-03-01,199486.113157393,4.105478395061731,28.43382550364443,1146.3681304647382,6.087358908653259,206.62813,0.4226675859489557
nagaland,2026-04-01,199585.75657055856,4.110156249999999,28.64038563321708,1155.7197301709743,6.097358908653259,206.71474,0.4236540458164726
nagaland,2026-05-01,199685.39998372408,4.116049382716042,28.85059673471537,1201.1584817526286,6.107358908653259,206.79956,0.4745061698774225
nagaland,2026-06-01,199785.0433968896,4.1230999228395095,29.064608932143766,1231.1461372722674,6.11735890865326,206.87437,0.48420652109669315
nagaland,2026-07-01,199884.6868100552,4.131249999999996,29.28257234950497,1127.3666974049818,6.127358908653259,206.93642,0.4226675859489557
nagaland,2026-08-01,199984.3302232207,4.140441743827147,29.50463711080341,1161.03549967167,6.137358908653259,206.99062,0.42673322472709724
nagaland,2026-09-01,200083.97363638625,4.150617283950622,29.730953340043623,1175.60458969836,6.14735890865326,207.0353,0.42673322472709724
nagaland,2026-10-01,200183.6170495517,4.161718749999995,29.9616711612282,1156.514350433851,6.15735890865326,207.07944,0.42523380451950615
nagaland,2026-11-01,200283.26046271727,4.173688271604919,30.19694069836161,1139.5526963278526,6.167358908653259,207.12088,0.4226675859489557
nagaland,2026-12-01,200382.9038758828,4.186467978395065,30.436912075448387,1177.9028750245593,6.177358908653259,207.15915,0.4298682951767814
odisha,2025-01-01,4190446.8238361687,4.200000000000001,548.0855541493856,61120.99382049317,192.16253298521045,6672.3105,4336.647827131144
odisha,2025-02-01,4192542.0472480864,4.181587577160511,551.7168575140657,60942.58968975048,192.9150329852104,6675.961,4336.647827131144
odisha,2025-03-01,4194637.270660005,4.165200617283937,555.3810197097165,63112.40100472465,193.6675329852104,6680.0117,4373.596960716024
odisha,2025-04-01,4196732.494071924,4.150781250000001,559.0812248216835,57866.076306431816,194.4200329852104,6682.665,4243.727321338079
odisha,2025-05-01,4198827.717483842,4.138271604938283,562.8206569353417,57895.74968870558,195.17253298521044,6685.8022,4287.475853827563
odisha,2025-06-01,4200922.94089576,4.127613811728387,566.6025001360673,57052.2820346204,195.92503298521044,6688.0244,4242.4269503567875
odisha,2025-07-01,4203018.164307677,4.11875,570.4299385092052,54131.88161654807,196.6775329852104,6690.369,3753.7029814953376
odisha,2025-08-01,4205113.387719596,4.111622299382723,574.306156140131,52911.66060884473,197.43003298521043,6691.7285,3750.247730027576
odisha,2025-09-01,4207208.6111315135,4.1061728395061685,578.2343371142214,57727.81785695146,198.18253298521049,6694.6157,4243.727321338079
odisha,2025-10-01,4209303.834543432,4.10234375,582.2176655168198,73117.5506038008,198.93503298521043,6696.1904,4398.461854633277
odisha,2025-11-01,4211399.05795535,4.100077160493829,586.2593254333027,66678.72138566393,199.6875329852104,6697.433,4384.830445063703
odisha,2025-12-01,4213494.281367268,4.099315200617284,590.362500949047,59008.28103621783,200.4400329852104,6697.6763,4263.135891843373
odisha,2026-01-01,4226814.173026779,4.1,594.5303761493955,61953.07089246895,201.19253298521045,6698.1797,4368.218503392166
odisha,2026-02-01,4228927.580113292,4.102073688271601,598.7661351197248,61650.230946746255,201.9450329852104,6698.631,4368.218503392166
odisha,2026-03-01,4231040.987199805,4.105478395061731,603.0729619454125,62711.23220348576,202.6975329852104,6699.063,4379.661086684319
odisha,2026-04-01,4233154.394286319,4.110156249999999,607.4540407118009,59471.17433916237,203.45003298521044,6699.3228,4283.7000610497425
odisha,2026-05-01,4235267.801372833,4.116049382716042,611.9125555042664,59293.51843423108,204.20253298521044,6699.624,4283.7000610497425
odisha,2026-06-01,4237381.208459346,4.1230999228395095,616.4516904081871,58610.76699901117,204.95503298521044,6699.816,4263.135891843373
odisha,2026-07-01,4239494.615545859,4.131249999999996,621.0746295089042,56724.51683565678,205.7075329852104,6699.9824,4167.474610663824
odisha,2026-08-01,4241608.022632373,4.140441743827147,625.7845568917951,55826.08751447444,206.46003298521043,6700.0303,4144.869156710987
odisha,2026-09-01,4243721.429718886,4.150617283950622,630.5846566422389,58431.15857707842,207.2125329852105,6700.0786,4263.135891843373
odisha,2026-10-01,4245834.8368054,4.161718749999995,635.4781128455751,67172.0209367514,207.96503298521043,6700.119,4398.457291048859
odisha,2026-11-01,4247948.2438919125,4.173688271604919,640.4681095871806,63250.23020804468,208.71753298521045,6700.1733,4373.596960716024
odisha,2026-12-01,4250061.650978426,4.186467978395065,645.557830952436,58615.30887256467,209.4700329852104,6700.2085,4263.135891843373
puducherry,2025-01-01,124593.26335701952,4.200000000000001,16.296058788260186,5061.236052145201,24.02392196655273,821.6925,314.8349014185893
puducherry,2025-02-01,124655.55998869802,4.181587577160511,16.40402721154891,4376.640056486433,24.52962207794189,821.9042,233.18841484389088
puducherry,2025-03-01,124717.85662037654,4.165200617283937,16.512972616327396,4618.045588928056,24.729622077941897,822.0986,311.97277796034655
puducherry,2025-04-01,124780.15325205504,4.150781250000001,16.622989674023458,4250.778210212357,24.929622077941893,822.32385,229.56570474532373
puducherry,2025-05-01,124842.44988373356,4.138271604938283,16.734173056065806,4679.978437423622,25.129622077941896,822.52313,320.57703384853744
puducherry,2025-06-01,124904.74651541206,4.127613811728387,16.846617433883157,4579.507111686997,25.32962207794189,822.6861,311.97277796034655
puducherry,2025-07-01,124967.04314709058,4.11875,16.960417478903317,4719.462284740978,25.52962207794189,822.77625,314.9904181004655
puducherry,2025-08-01,125029.3397787691,4.111622299382723,17.075667862554994,4870.390309889981,25.72962207794189,822.9221,314.9904181004655
puducherry,2025-09-01,125091.6364104476,4.1061728395061685,17.19246325626693,4395.750817398299,25.929622077941897,823.02594,233.18841484389088
puducherry,2025-10-01,125153.9330421261,4.10234375,17.31089833146688,4678.955886396588,26.12962207794189,823.1013,320.57703384853744
puducherry,2025-11-01,125216.2296738046,4.100077160493829,17.431067759583588,4667.982944882287,26.3296220779419,823.113,320.57703384853744
puducherry,2025-12-01,125278.52630548314,4.099315200617284,17.553066212045803,4179.926037278112,26.52962207794189,823.0977,229.07905254365363
puducherry,2026-01-01,125674.56253722354,4.1,17.67698836028126,4752.3815530084585,26.729622077941897,823.0717,314.9904181004655
puducherry,2026-02-01,125737.39981849214,4.102073688271601,17.8029288757187,4469.165555101386,26.929622077941893,823.0627,284.73925099395365
puducherry,2026-03-01,125800.23709976074,4.105478395061731,17.93098242978689,4557.512397636632,27.1296220779419,823.04724,311.97277796034655
puducherry,2026-04-01,125863.07438102936,4.110156249999999,18.06124369391356,4401.670434350971,27.32962207794189,823.0266,233.05792177326958
puducherry,2026-05-01,125925.911662298,4.116049382716042,18.19380733952744,4565.41874299141,27.52962207794189,823.0077,311.97277796034655
puducherry,2026-06-01,125988.7489435666,4.1230999228395095,18.32876803805732,4516.675491686787,27.72962207794189,822.9873,311.4003214535901
puducherry,2026-07-01,126051.5862248352,4.131249999999996,18.46622046093088,4564.424096436534,27.9296220779419,822.9661,311.97277796034655
puducherry,2026-08-01,126114.42350610382,4.140441743827147,18.60625927957689,4616.601664197731,28.129622077941896,822.9443,311.97277796034655
puducherry,2026-09-01,126177.26078737242,4.150617283950622,18.74897916542417,4417.811451525059,28.3296220779419,822.92706,233.05792177326958
puducherry,2026-10-01,126240.09806864103,4.161718749999995,18.89447478990036,4523.114519321754,28.52962207794189,822.9144,311.97277796034655
puducherry,2026-11-01,126302.93534990965,4.173688271604919,19.04284082443421,4510.411787941668,28.7296220779419,822.9058,311.4003214535901
puducherry,2026-12-01,126365.77263117828,4.186467978395065,19.194171940454574,4306.316517656128,28.929622077941897,822.8992,230.4678339434076
punjab,2025-01-01,2769704.2510527186,4.200000000000001,362.2608645534475,51161.12607844568,160.20327877998352,6570.8535,947.7575205084837
punjab,2025-02-01,2771089.1031782445,4.181587577160511,364.66099914262935,51009.20120719431,162.12736821174622,6572.145,947.7575205084837
punjab,2025-03-01,2772473.955303771,4.165200617283937,367.0828519990152,53519.0131783261,163.62631249427795,6573.0093,969.1564691332966
punjab,2025-04-01,2773858.8074292974,4.150781250000001,369.5285276654108,48059.794076645645,164.63273167610168,6574.3154,873.638396148132
punjab,2025-05-01,2775243.659554824,4.138271604938283,372.0001306846424,49594.66602905347,165.15402936935425,6575.8823,947.7575205084837
punjab,2025-06-01,2776628.51168035,4.127613811728387,374.4997655995357,48417.4341188703,165.27070116996765,6577.7153,944.3774459092854
punjab,2025-07-01,2778013.363805876,4.11875,377.0295369528964,49975.56707706969,165.60070116996764,6579.26,947.7575205084837
punjab,2025-08-01,2779398.215931403,4.111622299382723,379.5915492875506,51496.74752733654,165.93070116996768,6580.867,947.7575205084837
punjab,2025-09-01,2780783.068056929,4.1061728395061685,382.1879071463248,51074.28629854688,166.26070116996766,6582.5405,947.7575205084837
punjab,2025-10-01,2782167.920182456,4.10234375,384.8207150720238,51616.20426922683,166.59070116996764,6583.7593,947.7575205084837
punjab,2025-11-01,2783552.7723079817,4.100077160493829,387.492077607474,60637.20866435346,166.92070116996766,6585.0127,998.2923280325124
punjab,2025-12-01,2784937.6244335086,4.099315200617284,390.20409929550215,57893.59786849805,167.25070116996764,6586.461,998.2923280325124
punjab,2026-01-01,2793741.4971716288,4.1,392.9588846789126,53165.07863015575,167.58070116996765,6587.429,969.1564691332966
punjab,2026-02-01,2795138.3679202143,4.102073688271601,395.758538300532,52937.3699305724,167.91070116996767,6588.4844,969.1564691332966
punjab,2026-03-01,2796535.2386688003,4.105478395061731,398.60516470318737,54725.35375420989,168.24070116996765,6589.505,969.1564691332966
punjab,2026-04-01,2797932.1094173864,4.110156249999999,401.50086842968255,50482.0195182636,168.57070116996766,6590.4785,947.7575205084837
punjab,2026-05-01,2799328.9801659724,4.116049382716042,404.4477540228443,51533.757551170325,168.90070116996768,6591.3965,947.7575205084837
punjab,2026-06-01,2800725.850914558,4.1230999228395095,407.44792602550007,50533.416729805926,169.23070116996766,6592.2295,947.7575205084837
punjab,2026-07-01,2802122.721663143,4.131249999999996,410.50348898045286,51604.47431835287,169.56070116996764,6593.0327,947.7575205084837
punjab,2026-08-01,2803519.592411729,4.140441743827147,413.6165474305301,52648.40656363029,169.89070116996766,6593.7905,969.1564691332966
punjab,2026-09-01,2804916.4631603155,4.150617283950622,416.78920591856,52221.93061233848,170.22070116996767,6594.4814,947.7575205084837
punjab,2026-10-01,2806313.333908901,4.161718749999995,420.0235689873442,52526.27833602535,170.55070116996765,6595.149,969.1564691332966
punjab,2026-11-01,2807710.204657486,4.173688271604919,423.32174117971016,59249.73192869839,170.88070116996764,6595.781,998.2923280325124
punjab,2026-12-01,2809107.075406073,4.186467978395065,426.6858270384866,57068.73132624343,171.21070116996768,6596.3613,998.2923280325124
rajasthan,2025-01-01,6843444.724837319,4.200000000000001,895.0819213282527,105087.89365007148,516.957435131073,10854.569,5513.452297927715
rajasthan,2025-02-01,6846866.447199737,4.181587577160511,901.0122253984412,103884.9077213016,530.0135660171509,10863.855,5513.452297927715
rajasthan,2025-03-01,6850288.169562155,4.165200617283937,906.9961914294954,114667.87479543783,538.4575682878494,10873.792,5511.198421888739
rajasthan,2025-04-01,6853709.891924575,4.150781250000001,913.0390193709616,105931.50324622216,542.8067557811737,10886.015,5513.452297927715
rajasthan,2025-05-01,6857131.614286994,4.138271604938283,919.1459091724348,110184.91343019543,545.2767557811736,10896.414,5511.198421888739
rajasthan,2025-06-01,6860553.336649411,4.127613811728387,925.3220607835116,104182.45152108656,547.7467557811738,10907.483,5513.452297927715
rajasthan,2025-07-01,6863975.05901183,4.11875,931.5726741537376,106802.38001587291,550.2167557811738,10915.421,5511.198421888739
